match_id,competition_id,home_team_id,home_team,away_team_id,away_team
c8373283,d7c59c8c,10b5e04f,Toyota Verblitz,7634a2cd,Urayasu D Rocks
380eb565,2c3df351,566d5199,Harlequins,47d5fe17,Bristol Rugby
355072a4,2c3df351,93542906,Newcastle Falcons,0026b492,Saracens
04afca28,50e6935b,6f08f859,Glasgow Warriors,0e10c257,Scarlets
dfa77923,50e6935b,0aa2b3cc,Ulster,1ebc0e7a,Leinster
3e2a0236,822142db,6992ab09,Dax,8b15a375,Uso Nevers
013cdb18,822142db,2bac4677,Agen,deee3415,Beziers
44e9a0e1,822142db,870e9fb0,Aurillac,98fce2f7,Biarritz
c21c3ced,822142db,6de7a527,Mont De Marsan,53983719,Oyonnax
a5ff77a6,822142db,6038c3ba,Nice,4f43e2ca,Provence Rugby
cd53a531,822142db,a9955246,Colomiers,ebeace3a,Grenoble
64d66531,822142db,af22c862,Soyaux Angouleme,791d6c23,Valence Romans
a611f8db,814f16bc,fb93c02e,Manawatu,9b438d28,Canterbury
c2c1f444,814f16bc,a116adbb,Counties Manukau,140c0f3f,Otago
ed8ea824,2c3df351,d7d74d92,Sale Sharks,59c67efa,Gloucester Rugby
170df81a,50e6935b,6f08f859,Glasgow Warriors,f54be954,Stormers
07262777,50e6935b,5fa975a5,Ospreys,1b2d3d61,Sharks
90ca2307,ee0c6883,9aa9df8a,La Rochelle,0026b492,Saracens
c2cd8d77,c2f89f12,26fdbbb9,Cheetahs,bb49fc47,Golden Lions
54111f5a,d7c59c8c,431c8b4c,Green Rockets Tokatsu,86267089,Yokohama Canon Eagles
109a58cd,2c3df351,1ebc0e7a,Leicester Tigers,0026b492,Saracens
7d2f51a1,50e6935b,f54be954,Stormers,1b71011b,Bulls
2819f8ac,2f0de05a,b6f40da2,Montpellier Herault,f7e939a6,Bordeaux Begles
9ad638c7,bc5d9ec5,79c81be4,Blues,93b14fff,Crusaders
d51cc132,0ab9177f,6fd831fc,Houston SaberCats,f7e65630,Seattle Seawolves
5d14a69b,23df32a1,8acfb551,Japan,8181d2d0,Uruguay
797161ab,2c3df351,93542906,Newcastle Falcons,59c67efa,Gloucester Rugby
6854aea7,50e6935b,8ab9f1c9,Zebre,79c81be4,Cardiff Blues
bb7069d1,50e6935b,1ebc0e7a,Leinster,f54be954,Stormers
6a2c2b1a,bc5d9ec5,93b14fff,Crusaders,9f706321,Brumbies
65a3eb8a,bc5d9ec5,b6319444,New South Wales Waratahs,08a046f2,Chiefs
a1428c89,bc5d9ec5,f921cb8b,Highlanders,b8b8b698,Fijian Drua
4c6639ad,c2f89f12,bb49fc47,Golden Lions,45dd04d1,Griffons
a604d76c,c2f89f12,dc73d96b,Griquas,59830ed0,Pumas
8a451d7d,c2f89f12,1b71011b,Blue Bulls,26fdbbb9,Cheetahs
0ff260b3,d7c59c8c,31781a9e,Blackrams Tokyo,2e7192a3,Toshiba Brave Lupus Tokyo
902fcafd,814f16bc,0d45e935,Northland,9d4b9a14,Southland
d82e73ee,814f16bc,b5791a75,North Harbour,a116adbb,Counties Manukau
7916229d,814f16bc,b5eec0e0,Taranaki,140c0f3f,Otago
e34311d0,30e7e1ca,1f7801a5,Samoa,626c3851,Tonga
592c0085,822142db,deee3415,Beziers,6038c3ba,Nice
77022225,822142db,98fce2f7,Biarritz,791d6c23,Valence Romans
d0943502,822142db,870e9fb0,Aurillac,af22c862,Soyaux Angouleme
f87bc4d5,822142db,6992ab09,Dax,677fece4,Us Montauban
218fa2fe,822142db,ebeace3a,Grenoble,8b15a375,Uso Nevers
1ee62fff,822142db,2bac4677,Agen,4f43e2ca,Provence Rugby
90dd0b56,c2f89f12,26fdbbb9,Cheetahs,dc73d96b,Griquas
a8374242,c2f89f12,1b71011b,Blue Bulls,bb49fc47,Golden Lions
e34311d0,bc5d9ec5,1f7801a5,Samoa,626c3851,Tonga
901610e6,ee0c6883,566d5199,Harlequins,b6f40da2,Montpellier Herault
e260353b,ee0c6883,9aa9df8a,La Rochelle,f7e939a6,Bordeaux Begles
745a8415,ee0c6883,afe6fb82,Munster,08a046f2,Exeter Chiefs
b159948f,ee0c6883,1ebc0e7a,Leicester Tigers,388e620c,Clermont Auvergne
982d08a6,ee0c6883,0aa2b3cc,Ulster,94b39f65,Stade Toulousain
0f09008b,83d92007,30ad8a8a,Toulon,af0bb046,Benetton Treviso
32eb9328,83d92007,242b5b2e,Edinburgh,aa4f64f5,Bath Rugby
0f9ae696,83d92007,59c67efa,Gloucester Rugby,895ae027,Northampton Saints
89daf2a8,50e6935b,0e10c257,Scarlets,973ef5cc,Dragons
88f5b3a6,bc5d9ec5,ef5d2d5d,Moana Pasifika,08a046f2,Chiefs
9cf10b2b,bc5d9ec5,f921cb8b,Highlanders,ada90f2c,Hurricanes
4e98ab60,bc5d9ec5,510fa4b4,Western Force,b6319444,New South Wales Waratahs
1d153fb9,0ab9177f,e24ef308,Toronto Arrows,b59edee8,Nola Gold
f95d2625,0ab9177f,f7e65630,Seattle Seawolves,4ae716d2,San Diego Legion
6433139b,0ab9177f,d7a2cd49,LA Giltinis,6fd831fc,Houston SaberCats
ef7cfeef,0ab9177f,41f6c580,Dallas Jackals,e7db6b03,Austin Gilgronis
a235e2de,ee0c6883,94b39f65,Toulouse,0aa2b3cc,Ulster
364d00bb,2f0de05a,94b39f65,Stade Toulousain,9aa9df8a,La Rochelle
4707af9a,bc5d9ec5,08a046f2,Chiefs,9f706321,Brumbies
19dc6a3f,23df32a1,961bf049,Hong Kong,49935782,Korea Republic
1b3c876a,2f0de05a,9aa9df8a,La Rochelle,94b39f65,Toulouse
d3361138,c2f89f12,1b71011b,Blue Bulls,26fdbbb9,Cheetahs
79b48647,c2f89f12,59830ed0,Pumas,1b2d3d61,Sharks Xv
90357037,679f8455,b5791a75,North Harbour,38674686,Southland Stags
153fd40c,2c3df351,1ebc0e7a,Leicester Tigers,d7d74d92,Sale Sharks
8ccb3539,50e6935b,1b2d3d61,Sharks,5fa975a5,Ospreys
a65fd00a,50e6935b,afe6fb82,Munster,0aa2b3cc,Ulster
286c8c0d,bc5d9ec5,b8b8b698,Fijian Drua,79c81be4,Blues
103e641e,bc5d9ec5,b6319444,New South Wales Waratahs,b6b6eba1,Queensland Reds
7681e394,0ab9177f,b59edee8,Nola Gold,1b2d3d61,Miami Sharks
2323c66a,822142db,53983719,Oyonnax,af22c862,Soyaux Angouleme
c4462da8,822142db,a9955246,Colomiers,6038c3ba,Nice
afa73ad7,822142db,98fce2f7,Biarritz,4f43e2ca,Provence Rugby
f5f0d60a,822142db,6de7a527,Mont De Marsan,791d6c23,Valence Romans
92a2cbee,822142db,2bac4677,Agen,6992ab09,Dax
a8d0a496,822142db,870e9fb0,Aurillac,8b15a375,Uso Nevers
276de820,822142db,d5468acc,Brive,ebeace3a,Grenoble
620033cc,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,7634a2cd,Urayasu D Rocks
4930a547,0ab9177f,3d89b89d,Chicago Hounds,c8cdc810,RFCLA
92477fd9,822142db,6992ab09,Dax,4f43e2ca,Provence Rugby
dd85d553,2c3df351,93542906,Newcastle Falcons,47d5fe17,Bristol Rugby
72c03642,50e6935b,1b71011b,Bulls,6f5af01b,Connacht
acf2263a,50e6935b,79c81be4,Cardiff Blues,bb49fc47,Lions
84e6217d,50e6935b,0aa2b3cc,Ulster,1ebc0e7a,Leinster
67cd6cf0,814f16bc,ea0e6b6c,Hawke's Bay,231ffe89,Tasman
0ad7be67,814f16bc,9d4b9a14,Southland,b5791a75,North Harbour
6fb2f8f6,814f16bc,547c84c6,Auckland,b5eec0e0,Taranaki
de63aaca,467a422f,ace6a25f,Ireland,29c8e3d4,France
3d84a361,467a422f,9d4b9a14,Scotland,b6319444,Wales
6f661805,2c3df351,566d5199,Harlequins,47d5fe17,Bristol Rugby
14265386,2c3df351,566d5199,Harlequins,8239a311,London Irish
60f2dc34,2c3df351,895ae027,Northampton Saints,47d5fe17,Bristol Rugby
ee0ebcc4,2f0de05a,a9650c97,Castres Olympique,388e620c,Clermont Auvergne
eea8e09a,2f0de05a,d5468acc,Brive,2e49b214,Racing 92
ae6071ad,2f0de05a,b6f40da2,Montpellier Herault,247cd1a2,Stade Francais Paris
e59320a4,2f0de05a,9aa9df8a,La Rochelle,73e02b8e,Pau
18de9894,2f0de05a,0120f1b3,Perpignan,1cbf55bf,Lyon
c693cdde,2f0de05a,fe2eda63,Bayonne,94b39f65,Stade Toulousain
49847546,50e6935b,bb49fc47,Lions,f54be954,Stormers
c807f6f7,50e6935b,afe6fb82,Munster,0aa2b3cc,Ulster
bed36e68,50e6935b,973ef5cc,Dragons,8ab9f1c9,Zebre
00472bab,50e6935b,5fa975a5,Ospreys,6f5af01b,Connacht
08b8bcca,622e1591,bcbeddd2,Hindú,757f3f81,CUBA
8e2f71bf,b5e3c6bd,70926290,New Zealand Women,1a2057f7,Wales Women
41ad2b1a,b5e3c6bd,86e5077b,England Women,6d75cc31,Australia Women
96eedad7,b5e3c6bd,4f60d91f,Canada Women,1a0391e6,USA Women
2fde91f2,23df32a1,8acfb551,Japan,ef10fb4f,New Zealand
b87324f0,23df32a1,62ec3e5b,Montenegro,efce6917,Bosnia-Herzegovina
8dcc0444,23df32a1,600366bb,Sweden,843f5d71,Croatia
f8d2b9bf,23df32a1,9d4b9a14,Scotland,092ba249,Australia
d9d74e1f,2f0de05a,fe2eda63,Bayonne,94b39f65,Toulouse
27f1b672,0fad1a69,578f4cd0,France Women,312ec216,Italy Women
ddf34562,622e1591,d1ec8848,Alumni,bcbeddd2,Hindú
1acc7448,622e1591,4bbb4db8,San Luis,b9120e6d,B.A.C.R.C.
8085801b,622e1591,95aa31e1,Belgrano AC,a1b6f895,SIC
336834d7,622e1591,39f4260d,Newman,2700f87a,La Plata Rugby Club
c42c28ad,622e1591,757f3f81,CUBA,cfd58d37,Club Atletico del Rosario
1f81da35,622e1591,c14b1ed3,Pucará,e89f2930,CASI
fb8e6755,23df32a1,8acfb551,Japan,1f7801a5,Samoa
11fa6e54,822142db,deee3415,Beziers,98fce2f7,Biarritz
4225d6d6,2f0de05a,94b39f65,Stade Toulousain,9aa9df8a,La Rochelle
834cdd8d,814f16bc,0d45e935,Northland,547c84c6,Auckland
3474782d,30e7e1ca,8acfb551,Japan,1f7801a5,Samoa
0a0da135,679f8455,a116adbb,Counties Manukau,140c0f3f,Otago
36640123,679f8455,231ffe89,Tasman Makos,efc79707,Wellington
3474782d,bc5d9ec5,8acfb551,Japan,1f7801a5,Samoa
029836b3,2c3df351,566d5199,Harlequins,93542906,Newcastle Falcons
53103bde,50e6935b,242b5b2e,Edinburgh,6f5af01b,Connacht
86b63bef,50e6935b,0aa2b3cc,Ulster,79c81be4,Cardiff Blues
f7f74879,bc5d9ec5,ef5d2d5d,Moana Pasifika,93b14fff,Crusaders
968c27a7,bc5d9ec5,b8b8b698,Fijian Drua,32f13a5d,Melbourne Rebels
5a0e4fed,bc5d9ec5,510fa4b4,Western Force,b6b6eba1,Queensland Reds
e1dfa545,bc5d9ec5,79c81be4,Blues,08a046f2,Chiefs
4b5c623c,0ab9177f,f7e65630,Seattle Seawolves,b59edee8,Nola Gold
c12f8176,ee0c6883,a9650c97,Castres Olympique,242b5b2e,Edinburgh
1f017bfc,ee0c6883,8239a311,London Irish,f54be954,Stormers
22a995b2,ee0c6883,2e49b214,Racing 92,566d5199,Harlequins
28f3eb14,83d92007,79c81be4,Cardiff Blues,93542906,Newcastle Falcons
dfcd5530,83d92007,aa4f64f5,Bath Rugby,30ad8a8a,Toulon
564cb7e1,d7c59c8c,31781a9e,Blackrams Tokyo,5a371639,Shizuoka Bluerevs
c13f792f,d7c59c8c,252fd636,Saitama Wild Knights,10b5e04f,Toyota Verblitz
9fe209db,2c3df351,895ae027,Northampton Saints,566d5199,Harlequins
9a37e304,2c3df351,d7d74d92,Sale Sharks,93542906,Newcastle Falcons
d56aa877,50e6935b,1b71011b,Bulls,6f08f859,Glasgow Warriors
1171081e,50e6935b,afe6fb82,Munster,79c81be4,Cardiff Blues
8f7325f6,bc5d9ec5,b6b6eba1,Queensland Reds,08a046f2,Chiefs
72e54193,bc5d9ec5,510fa4b4,Western Force,79c81be4,Blues
aa94aafb,679f8455,d990d095,Bay Of Plenty,a116adbb,Counties Manukau
4c53cba1,30e7e1ca,8acfb551,Japan,8181d2d0,Uruguay
e2e56772,30e7e1ca,b1c89fc0,Portugal,9d4b9a14,Scotland
058fb22d,30e7e1ca,f11abcf7,England,69af8040,South Africa
2db0a740,30e7e1ca,29c8e3d4,France,199c6a68,New Zealand
46c0a0db,822142db,6992ab09,Dax,6de7a527,Mont De Marsan
237d2350,822142db,870e9fb0,Aurillac,6de7a527,Mont De Marsan
adefbdd2,2c3df351,d7d74d92,Sale Sharks,08a046f2,Exeter Chiefs
be39ad9c,2f0de05a,fe2eda63,Bayonne,30ad8a8a,Toulon
76ac62d0,0ab9177f,1b2d3d61,Miami Sharks,4ae716d2,San Diego Legion
ed77bce3,467a422f,86e5077b,Ireland Women,312ec216,Italy Women
3db3e70d,2f0de05a,247cd1a2,Stade Francais Paris,53983719,Oyonnax
67465a06,814f16bc,fb93c02e,Manawatu,0d45e935,Northland
42739107,814f16bc,547c84c6,Auckland,ea0e6b6c,Hawke's Bay
07347d19,23df32a1,ef10fb4f,New Zealand,446f2243,South Africa
67783b96,ee0c6883,30ad8a8a,Toulon,94b39f65,Stade Toulousain
4c5c2eb8,83d92007,aa4f64f5,Bath Rugby,59c67efa,Gloucester Rugby
746a8741,0ab9177f,3d89b89d,Chicago Hounds,a82abc99,Anthem Rugby Carolina
904faafa,ee0c6883,30ad8a8a,Toulon,94b39f65,Toulouse
1bb1cc95,d7c59c8c,dad857c8,Kubota Spears,0d890d19,Tokyo Sungoliath
25c3a5e9,d7c59c8c,31781a9e,Blackrams Tokyo,10b5e04f,Toyota Verblitz
2e5f2e6a,2f0de05a,30ad8a8a,Toulon,388e620c,Clermont Auvergne
5d42651a,2f0de05a,94b39f65,Stade Toulousain,9aa9df8a,La Rochelle
158b87e6,0ab9177f,f11abcf7,New England Free Jacks,41f6c580,Dallas Jackals
fe43c6b6,0ab9177f,c8cdc810,RFCLA,1b2d3d61,Miami Sharks
3e09bfeb,23df32a1,49935782,Korea Republic,c324957f,Malaysia
8dc7a737,0f8b619e,99bc0d52,Canada 7s Mens,3424d6d6,Spain 7s Mens
83b8cf88,0f8b619e,10ee9811,Chile 7s Mens,624585ac,Uruguay 7s Mens
e684dd7c,0f8b619e,b2b9086b,Germany 7s Mens,29bb0a46,Kenya 7s Mens
aa588657,0f8b619e,5bb29c36,Samoa 7s Mens,5bb29c36,Usa 7s Mens
6239e36c,0f8b619e,b9f09c6b,Brazil 7s Womens,e52a38e7,Poland 7s Womens
d14c7346,0f8b619e,adac2e0d,South Africa 7s Womens,e18ca4eb,Spain 7s Womens
8f402870,0f8b619e,5f7ab54f,Belgium 7s Womens,f638d5a5,China 7s Womens
96a3fe2f,0f8b619e,d74e7dfb,Argentina 7s Womens,e18ca4eb,Japan 7s Womens
8ed8e453,0f8b619e,e52a38e7,Ireland 7s Womens,0fdc82bd,Usa 7s Womens
e51d63a8,0f8b619e,b18d4b1f,Fiji 7s Womens,92cc0956,Great Britain 7s Womens
7307a9bd,0f8b619e,f638d5a5,Canada 7s Womens,ea5b3860,France 7s Womens
4558696b,0f8b619e,0fdc82bd,Australia 7s Womens,e7a608ec,New Zealand 7s Womens
038409c8,0f8b619e,859f6556,Australia 7s Mens,8e822abe,South Africa 7s Mens
c88a08ae,0f8b619e,b18d4b1f,Fiji 7s Womens,0fdc82bd,Usa 7s Womens
5289c217,0f8b619e,92cc0956,Great Britain 7s Womens,e52a38e7,Ireland 7s Womens
36ed4357,0f8b619e,633355a3,Great Britain 7s Mens,3ffdb3f9,Ireland 7s Mens
f3708ccb,0f8b619e,f41d74a7,Fiji 7s Mens,1a2f759f,France 7s Mens
34f85f05,0f8b619e,988e467e,Argentina 7s Mens,4b686f8d,New Zealand 7s Mens
903d066a,0fad1a69,1f52254f,Loughborough Lightning,03bffa94,Saracens Women
f172215e,2f0de05a,9aa9df8a,La Rochelle,94b39f65,Toulouse
9576a959,0fad1a69,59c67efa,Gloucester Hartpury Women Rfc,566d5199,Harlequins Women
1121dbf9,822142db,98fce2f7,Biarritz,677fece4,Us Montauban
94c9f21f,ee0c6883,6f08f859,Glasgow Warriors,30ad8a8a,Toulon
e5580d1f,ee0c6883,6f5af01b,Connacht,47d5fe17,Bristol Rugby
2031a282,83d92007,59c67efa,Gloucester Rugby,a9650c97,Castres Olympique
718e0103,83d92007,0e10c257,Scarlets,242b5b2e,Edinburgh
86cf2e4a,467a422f,ace6a25f,Ireland,29c8e3d4,France
f60bb497,467a422f,9d4b9a14,Scotland,b6319444,Wales
ec4fd126,50e6935b,1b2d3d61,Sharks,bb49fc47,Lions
803b168b,bc5d9ec5,ef5d2d5d,Moana Pasifika,ada90f2c,Hurricanes
f4bf858a,bc5d9ec5,b6319444,New South Wales Waratahs,510fa4b4,Western Force
17aef08d,bc5d9ec5,93b14fff,Crusaders,b6b6eba1,Queensland Reds
2102d6be,0ab9177f,c674b423,Old Glory DC,a82abc99,Anthem Rugby Carolina
11dd4b7e,0ab9177f,5c348669,Utah Warriors,6fd831fc,Houston SaberCats
30eb6bde,0ab9177f,f7e65630,Seattle Seawolves,f11abcf7,New England Free Jacks
b71b3583,0ab9177f,4ae716d2,San Diego Legion,c8cdc810,RFCLA
77b49986,814f16bc,fb93c02e,Manawatu,b5eec0e0,Taranaki
c3716025,679f8455,9b438d28,Canterbury,b5791a75,North Harbour
8b16b73b,679f8455,0d45e935,Northland,38674686,Southland Stags
3a16b304,2c3df351,d7d74d92,Sale Sharks,0026b492,Saracens
66f96e51,50e6935b,6f08f859,Glasgow Warriors,1b71011b,Bulls
f7bac308,50e6935b,79c81be4,Cardiff Blues,afe6fb82,Munster
5a7fc2d0,50e6935b,8ab9f1c9,Zebre,242b5b2e,Edinburgh
8331fcc3,bc5d9ec5,08a046f2,Chiefs,510fa4b4,Western Force
a72bbb4c,bc5d9ec5,b6b6eba1,Queensland Reds,79c81be4,Blues
6ddd289d,822142db,ebeace3a,Grenoble,53983719,Oyonnax
f470eece,822142db,6992ab09,Dax,6de7a527,Mont De Marsan
f22924b4,822142db,870e9fb0,Aurillac,d5468acc,Brive
4b8644fb,822142db,6038c3ba,Nice,4f43e2ca,Provence Rugby
9aadf6ea,822142db,2bac4677,Agen,af22c862,Soyaux Angouleme
49243ecc,822142db,a9955246,Colomiers,677fece4,Us Montauban
139c9a53,d7c59c8c,2e7192a3,Toshiba Brave Lupus Tokyo,7634a2cd,Urayasu D Rocks
3773fd6a,822142db,8b15a375,Uso Nevers,791d6c23,Valence Romans
66094199,2c3df351,895ae027,Northampton Saints,59c67efa,Gloucester Rugby
ddf2f961,2c3df351,aa4f64f5,Bath Rugby,08a046f2,Exeter Chiefs
40d17369,2f0de05a,2e49b214,Racing 92,94b39f65,Stade Toulousain
a3b08faf,2f0de05a,388e620c,Clermont Auvergne,a9650c97,Castres Olympique
8a1a415d,2f0de05a,73e02b8e,Pau,1cbf55bf,Lyon
278ae784,2f0de05a,9aa9df8a,La Rochelle,34149c5c,Vannes
f421e53a,2f0de05a,f7e939a6,Bordeaux Begles,b6f40da2,Montpellier Herault
490ebe68,2f0de05a,0120f1b3,Perpignan,30ad8a8a,Toulon
8652416e,50e6935b,1b2d3d61,Sharks,f54be954,Stormers
123f7016,50e6935b,79c81be4,Cardiff Blues,973ef5cc,Dragons
69ba5c1e,50e6935b,6f5af01b,Connacht,1b71011b,Bulls
bee47b22,50e6935b,afe6fb82,Munster,bb49fc47,Lions
4e49497c,50e6935b,8ab9f1c9,Zebre,5fa975a5,Ospreys
9873fb76,50e6935b,242b5b2e,Edinburgh,af0bb046,Benetton Treviso
760bde3c,30e7e1ca,136b7e4a,Australia,ace6a25f,Ireland
703a8546,df0639c9,29c8e3d4,France U20,b6319444,Wales U20
50d2a92b,0ab9177f,a82abc99,Anthem Rugby Carolina,41f6c580,Dallas Jackals
abd90fec,d7c59c8c,87130580,Mitsubishi Sagamihara Dynaboars,2e7192a3,Toshiba Brave Lupus Tokyo
3d8948e3,d7c59c8c,a42a1bd6,Hanazono Kintetsu Liners,37df45e1,Mie Honda Heat
f8c81ed6,822142db,2bac4677,Agen,98fce2f7,Biarritz
7836adc2,2c3df351,0026b492,Saracens,566d5199,Harlequins
7abc229c,2c3df351,1ebc0e7a,Leicester Tigers,895ae027,Northampton Saints
8b43c615,50e6935b,f54be954,Stormers,0aa2b3cc,Ulster
99e693a4,2f0de05a,94b39f65,Stade Toulousain,9aa9df8a,La Rochelle
ec15fb72,bc5d9ec5,79c81be4,Blues,9f706321,Brumbies
4c44d2ab,622e1591,757f3f81,CUBA,43ac9ccf,Los Tilos
0420b45b,622e1591,c14b1ed3,Pucará,1ca52534,Regatas Bella Vista
7bcedd62,622e1591,4bbb4db8,San Luis,cfd58d37,Club Atletico del Rosario
0963d8bf,622e1591,e89f2930,CASI,a1b6f895,SIC
3cbfaa0b,622e1591,d1ec8848,Alumni,b9120e6d,B.A.C.R.C.
5d2573c4,622e1591,39f4260d,Newman,bcbeddd2,Hindú
bacd05a6,0ab9177f,c8cdc810,RFCLA,0c24fe84,Rugby New York Ironworkers
06f43b29,2f0de05a,9aa9df8a,La Rochelle,94b39f65,Toulouse
7d4f340e,822142db,d5468acc,Brive,53983719,Oyonnax
b59886d3,2c3df351,d7d74d92,Sale Sharks,59c67efa,Gloucester Rugby
321c23d3,2c3df351,93542906,Newcastle Falcons,aa4f64f5,Bath Rugby
32332e82,2c3df351,47d5fe17,Bristol Rugby,0026b492,Saracens
b9009948,2f0de05a,94b39f65,Stade Toulousain,247cd1a2,Stade Francais Paris
531da1ea,2f0de05a,388e620c,Clermont Auvergne,fe2eda63,Bayonne
13c182ec,2f0de05a,d5468acc,Brive,9aa9df8a,La Rochelle
42783770,2f0de05a,1cbf55bf,Lyon,a9650c97,Castres Olympique
85bd7de4,2f0de05a,2e49b214,Racing 92,0120f1b3,Perpignan
d05921a7,622e1591,bcbeddd2,Hindú,a1b6f895,SIC
d1470f8d,b5e3c6bd,70926290,New Zealand Women,578f4cd0,France Women
759b6128,23df32a1,e095cb8e,Romania,7f4e0a32,Chile
8211e818,23df32a1,88e2113d,Lithuania,3bc73e9a,Ukraine
2a1d358d,23df32a1,9d4b9a14,Scotland,b8b8b698,Fiji
c3a6332f,23df32a1,66f91b55,Italy,1f7801a5,Samoa
2221d117,23df32a1,600366bb,Sweden,28dc74ce,Switzerland
eead6d40,23df32a1,6a1fbdf7,Bulgaria,cef2a9aa,Israel
ff4db97e,23df32a1,b6319444,Wales,ef10fb4f,New Zealand
23c76d4a,23df32a1,ace6a25f,Ireland,446f2243,South Africa
f3700449,23df32a1,d8ed87c0,Spain,626c3851,Tonga
8e0c66c0,23df32a1,29c8e3d4,France,092ba249,Australia
da738dc7,2f0de05a,247cd1a2,Stade Francais,94b39f65,Toulouse
ba1cd546,0fad1a69,4f60d91f,Canada Women,86e5077b,England Women
d209341d,ee0c6883,2e49b214,Racing 92,9aa9df8a,La Rochelle
db605876,bc5d9ec5,32f13a5d,Melbourne Rebels,08a046f2,Chiefs
a714b33e,0ab9177f,0c24fe84,Rugby New York Ironworkers,f7e65630,Seattle Seawolves
c33e7c12,0ab9177f,4ae716d2,San Diego Legion,d7a2cd49,LA Giltinis
60c4c4cf,50e6935b,66f91b55,Italy U20,33d84f58,Japan U20
f256cd3e,50e6935b,092ba249,Australia U20,b6319444,Wales U20
7d7fa52b,50e6935b,24c0c93d,Argentina U20,0083b7ce,Fiji U20
a649a7a2,50e6935b,f11abcf7,England U20,446f2243,South Africa U20
222ffaf7,50e6935b,bf73e430,Georgia U20,ef10fb4f,New Zealand U20
a8e17f35,50e6935b,29c8e3d4,France U20,ace6a25f,Ireland U20
7dc59e00,50e6935b,bf73e430,Georgia U20,66f91b55,Italy U20
648f1a78,50e6935b,0083b7ce,Fiji U20,ace6a25f,Ireland U20
57e3736d,50e6935b,092ba249,Australia U20,f11abcf7,England U20
7399fee2,50e6935b,29c8e3d4,France U20,b6319444,Wales U20
83834f56,50e6935b,33d84f58,Japan U20,ef10fb4f,New Zealand U20
fd3fbedc,50e6935b,24c0c93d,Argentina U20,446f2243,South Africa U20
92cad28d,ee0c6883,d7d74d92,Sale Sharks,0aa2b3cc,Ulster
142c0b1b,ee0c6883,afe6fb82,Munster,94b39f65,Stade Toulousain
c0e65b60,ee0c6883,0026b492,Saracens,242b5b2e,Edinburgh
adb5dba5,ee0c6883,5fa975a5,Ospreys,1ebc0e7a,Leicester Tigers
3cb64928,83d92007,0e10c257,Scarlets,fe2eda63,Bayonne
1ca5e658,ee0c6883,afe6fb82,Munster,94b39f65,Toulouse
e7fdcb21,50e6935b,af0bb046,Benetton Treviso,6f08f859,Glasgow Warriors
a834f00d,814f16bc,b5eec0e0,Taranaki,fb93c02e,Manawatu
787643c1,814f16bc,a116adbb,Counties Manukau,9b438d28,Canterbury
eb2672fa,814f16bc,547c84c6,Auckland,d8f064ad,Waikato
e6057fe2,622e1591,e89f2930,CASI,a1b6f895,SIC
1d0dcdbb,0fad1a69,08a046f2,Exeter Chiefs,59c67efa,Gloucester
065caedb,0fad1a69,aa4f64f5,Bath,47d5fe17,Bristol
e35988a0,0fad1a69,566d5199,Harlequins,93542906,Newcastle
61400f53,0fad1a69,1ebc0e7a,Leicester,d7d74d92,Sale
0c5e2f32,50e6935b,bb49fc47,Lions,0aa2b3cc,Ulster
fbb2bf44,50e6935b,0e10c257,Scarlets,1b2d3d61,Sharks
1c015f6b,50e6935b,af0bb046,Benetton,f54be954,Stormers
a826a4f6,50e6935b,1ebc0e7a,Leinster,8ab9f1c9,Zebre
33bbbd94,50e6935b,973ef5cc,Gwent Dragons,5fa975a5,Ospreys
29b6b424,50e6935b,6f5af01b,Connacht,afe6fb82,Munster
af70bfb1,50e6935b,79c81be4,Cardiff Blues,242b5b2e,Edinburgh
e40bd566,2f0de05a,9aa9df8a,La Rochelle,1cbf55bf,Lyon
a262221b,2f0de05a,a9650c97,Castres,388e620c,Clermont
2ccf3575,2f0de05a,73e02b8e,Pau,2e49b214,Racing 92
11a3d724,2f0de05a,b6f40da2,Montpellier,247cd1a2,Stade Francais
cba58048,2f0de05a,0120f1b3,Perpignan,677fece4,Us Montauban
e233abb5,2f0de05a,fe2eda63,Bayonne,f7e939a6,Bordeaux
b01331af,679f8455,9b438d28,Canterbury,140c0f3f,Otago
bc28e28a,0fad1a69,08a046f2,Exeter Chiefs Women,566d5199,Harlequins Women
9d682e19,d7c59c8c,37df45e1,Mie Honda Heat,2e7192a3,Toshiba Brave Lupus Tokyo
bdbe54a0,83d92007,66f91b55,Italy,f2bc5bb7,Namibia
5532ff5d,83d92007,ace6a25f,Ireland,e095cb8e,Romania
a56c2ff4,83d92007,092ba249,Australia,a78b5b90,Georgia
dcf7b817,83d92007,f11abcf7,England,24c0c93d,Argentina
154ae839,814f16bc,ea0e6b6c,Hawke's Bay,d990d095,Bay of Plenty
2536ceb4,814f16bc,a116adbb,Counties Manukau,9d4b9a14,Southland
f3329b2c,814f16bc,547c84c6,Auckland,9b438d28,Canterbury
2f5ec6f0,814f16bc,b5eec0e0,Taranaki,231ffe89,Tasman
db4eb377,814f16bc,fb93c02e,Manawatu,b5791a75,North Harbour
5f1a18ed,814f16bc,140c0f3f,Otago,547c84c6,Auckland
02d48448,814f16bc,0d45e935,Northland,fb93c02e,Manawatu
23ade54c,814f16bc,231ffe89,Tasman,9b438d28,Canterbury
59977e5f,c2f89f12,1b71011b,Blue Bulls,59830ed0,Pumas
